address,lat,lon
"19322 wyoming, Detroit MI",42.433532,-83.160621
"14801 meyers rd, Detroit MI",42.3977741,-83.1691766
"17150 bentler, Detroit MI",42.4163061,-83.2527904
"2635 philadelphia, Detroit MI",42.367507,-83.105528
"14440 rutherford, Detroit MI",42.393628,-83.20341
"18030 james couzens, Detroit MI",42.422515,-83.177
"19393 healy, Detroit MI",42.4371886,-83.056156
"8594 greenfield, Detroit MI",42.3571733,-83.1969471
"650 chalmers, Detroit MI",42.369182,-82.941636
"8956 isham, Detroit MI",42.395696,-83.010809
"12483 westphalia, Detroit MI",42.422288,-82.989795
"2516 tyler, Detroit MI",42.392172,-83.120393
"20185 meyers rd, Detroit MI 48235",42.44192,-83.171346
"19980 stoepel, Detroit MI 48221",42.440059,-83.142561
"10001 artesian, Detroit MI",42.368742,-83.226686
"5299 elmer, Detroit MI",42.3333149,-83.1439604
"16758 tuller, Detroit MI",42.415874,-83.147682
"5545 vinewood, Detroit MI 48208",42.3480615,-83.1084984
"1125 holcomb, Detroit MI",42.3577328,-82.9863419
"20500 greenfield, Detroit MI",42.4441769,-83.1999687
"16171 ardmore, Detroit MI",42.4102549,-83.1850709
"16267 tuller, Detroit MI",42.412199,-83.1481013
"9409 sorrento, Detroit MI",42.365319,-83.1718379
"8774 homer, Detroit MI",42.302646,-83.129585
"11362 portlance, Detroit MI",42.418655,-83.006643
"12750 abington ave, Detroit MI",42.3820168,-83.2108976
"7245 piedmont, Detroit MI 48228",42.3439782,-83.2283392
"17158 indiana, Detroit MI",42.417916,-83.157752
"14145 st marys, Detroit MI",42.3899814,-83.2060244
"9324 littlefield, Detroit MI",42.364115,-83.17474
"3209 whitney, Detroit MI",42.3612759,-83.107702
"13624 allonby, Detroit MI",42.3780179,-83.1789147
"5047 chene, Detroit MI",42.3662057,-83.0413818
"18100 plymouth, Detroit MI",42.3722558,-83.2168881
"7600 evergreen, Detroit MI",42.346906,-83.235058
"5724 marseilles, Detroit MI 48224",42.4146357,-82.924524
"18391 morang, Detroit MI",42.4301393,-82.958451
"11969 wilfred, Detroit MI",42.412135,-82.991869
"15909 novara, Detroit MI",42.439462,-82.956033
"6644 eagle, Detroit MI",42.3506484,-83.139201
"15113 mark twain, Detroit MI 48227",42.401287,-83.1868269
"5186 rohns, Detroit MI",42.3821,-83.0046459
"13955 archdale, Detroit MI",42.387548,-83.216446
"5903 lakewood, Detroit MI 48213",42.40161,-82.96455
"12000 mcnichols, Detroit MI",42.42122,-82.999505
"8807 woodlawn, Detroit MI",42.399588,-83.013509
"20020 hamburg, Detroit MI 48205",42.444038,-82.997202
"3914 14th st, Detroit MI",42.342484,-83.08228
"5577 clarendon, Detroit MI",42.358903,-83.13229
"14460 schaefer, Detroit MI",42.3946137,-83.1787818
"8400 mcnichols, Detroit MI",42.4172476,-83.1536979
"9700 philip, Detroit MI",42.410554,-82.963113
"14332 burgess, Detroit MI",42.3912555,-83.2540527
"2552 electric, Detroit MI",42.2696573,-83.1586661
"5139 belvidere, Detroit MI",42.3821193,-83.0028312
"19947 santa rosa, Detroit MI",42.4395473,-83.1441189
"16632 harper, Detroit MI",42.4136376,-82.9407924
"2434 edison, Detroit MI",42.375841,-83.1075089
"3959 courville, Detroit MI",42.3952175,-82.9342962
"6116 guilford, Detroit MI",42.415624,-82.932212
"7756 hendrie, Detroit MI",42.381661,-83.0176199
"19943 griggs, Detroit MI",42.4391784,-83.1646948
"13606 mendota, Detroit MI",42.387504,-83.163993
"13354 camden, Detroit MI",42.40537,-82.970398
"2828 17th st, Detroit MI",42.334135,-83.081452
"1434 collingwood, Detroit MI",42.385874,-83.099429
"6345 walton, Detroit MI",42.34635,-83.132501
"20277 bloom, Detroit MI 48234",42.445409,-83.049836
"18668 fairport, Detroit MI 48205",42.4321709,-82.9906589
"2700 mcgraw, Detroit MI",42.3555661,-83.0970584
"13223 terry, Detroit MI",42.384352,-83.191574
"17326 mansfield, Detroit MI",42.418135,-83.205456
"18109 riopelle, Detroit MI",42.426674,-83.086522
"48 parsons, Detroit MI",42.3482243,-83.0594071
"3050 lonyo, Detroit MI",42.318121,-83.134253
"1938 electric, Detroit MI",42.2738591,-83.154923
"5281 tarnow, Detroit MI",42.3343677,-83.1370402
"15649 seven mile, Detroit MI",42.435886,-82.959616
"5104 martin, Detroit MI 48210",42.334854,-83.12958
"10233 goodwin, Detroit MI",42.3922316,-83.0759062
"14238 troester, Detroit MI",42.426018,-82.976173
"5707 central, Detroit MI",42.336804,-83.1418903
"10116 puritan, Detroit MI",42.409902,-83.16142
"4805 chatsworth, Detroit MI",42.3985943,-82.9448567
"7278 piedmont, Detroit MI 48228",42.3444689,-83.2278917
"3328 joy rd, Detroit MI 48206",42.3710984,-83.1156036
"16805 linwood, Detroit MI",42.4150989,-83.1282568
"14555 plainview, Detroit MI",42.394348,-83.236239
"8535 kentucky, Detroit MI",42.357122,-83.1568727
"537 seven mile, Detroit MI",42.4323605,-83.0982256
"20428 indiana, Detroit MI",42.443761,-83.158834
"8862 plainview, Detroit MI",42.358559,-83.234287
"12842 freud, Detroit MI",42.3666033,-82.9513879
"9551 west parkway, Detroit MI",42.36509,-83.265821
"14728 kilbourne, Detroit MI",42.416454,-82.969277
"17143 stansbury, Detroit MI",42.417309,-83.183649
"3740 humphrey, Detroit MI",42.3781667,-83.1240311
"14453 harbor island, Detroit MI",42.360552,-82.934548
"18637 michigan ave, Detroit MI",42.3102238,-83.217024
"724 hollywood, Detroit MI",42.430669,-83.095892
"19449 livernois, Detroit MI",42.4360087,-83.1419017
"1306 wheelock, Detroit MI",42.3074439,-83.117626
"3703 fenkell, Detroit MI 48238",42.4025102,-83.1357347
"9700 quincy, Detroit MI",42.372118,-83.122929
"4696 newport, Detroit MI",42.392617,-82.959504
"19164 danbury, Detroit MI",42.433234,-83.1058429
"1540 elm, Detroit MI",42.3393609,-83.072369
"5671 outer drive, Detroit MI",42.430795,-83.013679
"10227 eight mile, Detroit MI",42.4453308,-83.1640638
"16500 schaefer, Detroit MI",42.4119799,-83.1793219
"3236 field, Detroit MI",42.3628603,-83.010306
"15787 alden, Detroit MI",42.4077533,-83.1308366
"3550 montclair, Detroit MI",42.376233,-82.983103
"5480 casper, Detroit MI 48210",42.334802,-83.140833
"12616 hartwell, Detroit MI",42.380657,-83.176356
"16720 woodingham, Detroit MI",42.415349,-83.149612
"16219 fairfield, Detroit MI",42.411744,-83.135298
"1043 liddesdale, Detroit MI",42.281221,-83.14586
"19464 dwight, Detroit MI",42.4752343,-82.9450845
"15428 plymouth, Detroit MI",42.3728175,-83.1970505
"1525 balmoral dr, Detroit MI",42.4332576,-83.1215504
"3409 cicotte, Detroit MI",42.325106,-83.119668
"6482 epworth, Detroit MI",42.350255,-83.127936
"16227 livernois, Detroit MI",42.4117474,-83.1409438
"516 ashland, Detroit MI",42.369022,-82.936033
"18440 stout, Detroit MI",42.4250411,-83.2426247
"18317 rutherford, Detroit MI",42.424728,-83.2052146
"15479 state fair, Detroit MI 48248",42.443036,-82.961617
"17935 mackay, Detroit MI",42.4252367,-83.0766041
"5033 mcclellan, Detroit MI",42.381184,-83.000841
"2216 michigan ave, Detroit MI 48216",42.331658,-83.076952
"5600 wesson, Detroit MI",42.342666,-83.12309
"5639 casper, Detroit MI",42.3356196,-83.1421716
"8321 stahelin, Detroit MI",42.353968,-83.225014
"19977 ohio, Detroit MI",42.4396863,-83.1570695
"14939 tracey, Detroit MI 48227",42.3992095,-83.1802935
"2486 lamothe, Detroit MI",42.363549,-83.1005
"15596 14th st, Detroit MI",42.406941,-83.119741
"19174 archdale, Detroit MI 48235",42.4312008,-83.2170008
"15300 spring garden, Detroit MI",42.427872,-82.963078
"13422 robson, Detroit MI",42.387081,-83.192093
"7510 clayburn, Detroit MI",42.347401,-83.211284
"6460 penrod, Detroit MI 48228",42.338373,-83.218959
"4297 17th st, Detroit MI",42.343789,-83.087875
"16246 prairie, Detroit MI",42.41198,-83.144532
"1212 25th st, Detroit MI",42.31882,-83.084121
"14717 archdale, Detroit MI",42.397301,-83.21688
"18165 mack, Detroit MI",42.4084438,-82.9150766
"3794 hogarth, Detroit MI",42.359153,-83.112346
"14901 warren, Detroit MI",42.3417292,-83.2622446
"5077 st clair, Detroit MI",42.384897,-82.993382
"13627 birwood, Detroit MI",42.387771,-83.163436
"6734 regular, Detroit MI",42.310033,-83.1130809
"13181 moran, Detroit MI",42.4139437,-83.0618543
"8255 marlowe, Detroit MI",42.354421,-83.188481
"19626 hull, Detroit MI",42.4379909,-83.088524
"20526 hubbell, Detroit MI",42.444449,-83.190293
"4346 davison, Detroit MI",42.3873852,-83.1379882
"9445 beaconsfield, Detroit MI 48224",42.4095263,-82.955988
"19041 bentler, Detroit MI",42.4284066,-83.2533358
"17201 berden, Detroit MI",42.415207,-82.933228
"5136 commonwealth, Detroit MI",42.353468,-83.080426
"16179 meyers rd, Detroit MI",42.410728,-83.1700078
"1452 alexandrine, Detroit MI",42.3458756,-83.0746343
"14717 kilbourne, Detroit MI",42.416905,-82.969544
"2683 hazelwood, Detroit MI",42.370749,-83.10869
"19340 steel, Detroit MI",42.433897,-83.172575
"8559 wyoming, Detroit MI",42.3574862,-83.1580449
"554 golden gate, Detroit MI 48203",42.4291103,-83.1100896
"5210 buckingham, Detroit MI",42.402947,-82.944659
"15823 fairfield, Detroit MI 48267",42.4081543,-83.134687
"4002 richton, Detroit MI",42.3820749,-83.1290625
"6062 colfax, Detroit MI",42.347222,-83.124473
"9321 burnette, Detroit MI",42.36431,-83.14214
"18287 santa rosa, Detroit MI",42.4256587,-83.14358
"1737 chicago, Detroit MI",42.379801,-83.101037
"18476 winthrop, Detroit MI",42.426084,-83.20057
"7136 fenkell, Detroit MI",42.402854,-83.143089
"14360 chapel, Detroit MI",42.391634,-83.252415
"15073 schaefer, Detroit MI",42.400929,-83.1792769
"14611 sussex, Detroit MI",42.395954,-83.19503
"3243 vicksburg, Detroit MI",42.363182,-83.109745
"5915 farmbrook, Detroit MI",42.416572,-82.9241909
"14377 warwick, Detroit MI",42.392371,-83.228898
"19926 coventry, Detroit MI",42.44003,-83.101094
"17548 woodward ave, Detroit MI",42.4201408,-83.10684
"4153 guilford, Detroit MI",42.401169,-82.9233973
"8031 gratiot, Detroit MI",42.3794759,-83.014588
"21500 grand river, Detroit MI",42.4153994,-83.2541066
"8132 whittaker, Detroit MI",42.3099885,-83.1291672
"1337 division, Detroit MI",42.346926,-83.0416089
"10090 violetlawn, Detroit MI",42.367827,-83.160004
"19408 alcoy, Detroit MI",42.438343,-82.988459
"9925 vaughan, Detroit MI",42.367485,-83.237604
"19947 goulburn, Detroit MI",42.443056,-82.99431
"4438 rosa parks blvd, Detroit MI",42.3474327,-83.0807115
"15700 chapel, Detroit MI",42.404103,-83.2529239
"12863 braile, Detroit MI",42.382422,-83.244356
"5125 neff, Detroit MI",42.4093464,-82.9262275
"1051 casgrain, Detroit MI",42.3080754,-83.1082299
"18830 woodward ave, Detroit MI",42.4301362,-83.1133311
"12086 grand river, Detroit MI",42.3773229,-83.15939
"1500 washington blvd, Detroit MI",42.334779,-83.0505631
"20008 mccormick, Detroit MI 48236",42.428421,-82.936057
"203 luther, Detroit MI",42.292111,-83.1446883
"11832 dwyer, Detroit MI",42.41097,-83.039965
"6027 casmere, Detroit MI 48211",42.408755,-83.040771
"3331 webb, Detroit MI",42.379724,-83.122589
"15880 minock, Detroit MI",42.405873,-83.233562
"15601 warren, Detroit MI",42.3417292,-83.2622446
"9280 ward, Detroit MI",42.363505,-83.172312
"14801 spring garden, Detroit MI",42.428327,-82.96992
"13166 foley, Detroit MI",42.379803,-83.174545
"611 seven mile, Detroit MI",42.4326099,-83.097643
"615 griswold, Detroit MI",42.330005,-83.0471148
"15340 washburn, Detroit MI 48238",42.403183,-83.160368
"8237 penrod, Detroit MI",42.3529259,-83.220165
"2060 seward, Detroit MI",42.368179,-83.097397
"13545 appoline, Detroit MI",42.3865064,-83.1699696
"1147 nevada, Detroit MI 48203",42.425223,-83.09122
"16858 rosemont, Detroit MI",42.414601,-83.220883
"8372 rolyat, Detroit MI",42.439443,-83.017973
"281 riverside dr, Detroit MI",42.3603359,-82.943754
"16845 grand river, Detroit MI",42.397822,-83.2118689
"7741 evergreen, Detroit MI",42.3488483,-83.2358131
"14685 faircrest, Detroit MI",42.432379,-82.970868
"4428 philip, Detroit MI",42.392784,-82.954318
"20042 riopelle, Detroit MI",42.442086,-83.086392
"15751 evergreen, Detroit MI",42.4053896,-83.2378562
"12709 stout, Detroit MI",42.380878,-83.241029
"12126 chelsea, Detroit MI",42.406003,-82.986091
"4252 cortland, Detroit MI",42.381698,-83.132233
"12324 santa rosa, Detroit MI",42.379702,-83.140996
"634 guilford, Detroit MI",42.4085186,-82.9279695
"14607 greydale, Detroit MI",42.394658,-83.255557
"9309 mcquade, Detroit MI",42.3701939,-83.120038
"19715 tracey, Detroit MI",42.436659,-83.182148
"8300 westwood, Detroit MI",42.3536848,-83.2306503
"7637 colfax, Detroit MI",42.3529972,-83.1292309
"1282 grand blvd, Detroit MI",42.338762,-83.102986
"5519 haverhill, Detroit MI",42.404808,-82.9454109
"16001 maddelein, Detroit MI",42.436746,-82.955488
"7151 tuxedo, Detroit MI",42.374892,-83.142568
"11350 ohio, Detroit MI",42.372002,-83.153977
"14920 indiana, Detroit MI",42.399733,-83.157088
"504 rosedale ct, Detroit MI",42.393164,-83.0809249
"16586 st marys, Detroit MI 48235",42.411657,-83.206315
"2792 livernois, Detroit MI",42.322631,-83.113595
"15803 strathmoor, Detroit MI",42.4074079,-83.188246
"7330 michigan ave, Detroit MI 48210",42.3313814,-83.1342007
"3527 garland, Detroit MI",42.3741568,-82.987283
"3966 st clair, Detroit MI",42.379003,-82.988502
"6300 seven mile, Detroit MI",42.433435,-83.038422
"12576 laing, Detroit MI",42.431194,-82.949735
"614 mt vernon, Detroit MI 48202",42.378346,-83.06889
"14605 grandmont, Detroit MI",42.395905,-83.211007
"5617 lumley, Detroit MI",42.3346092,-83.1438236
"11709 washburn, Detroit MI",42.375045,-83.1598409
"19939 burt rd, Detroit MI",42.437494,-83.249219
"9304 schaefer, Detroit MI",42.3637667,-83.1773376
"4333 scovel pl, Detroit MI",42.353732,-83.1142882
"1174 collingwood, Detroit MI",42.386659,-83.097257
"2002 clements, Detroit MI",42.396657,-83.115643
"6267 edwin, Detroit MI",42.400644,-83.038343
"15324 dale, Detroit MI",42.4005301,-83.275229
"19454 helen, Detroit MI",42.43799,-83.031542
"3727 boston blvd, Detroit MI",42.3744159,-83.121172
"18451 hubbell, Detroit MI 48235",42.426094,-83.190052
"9994 meyers rd, Detroit MI",42.370244,-83.167577
"12095 heyden, Detroit MI",42.3754045,-83.2388915
"20203 danbury, Detroit MI",42.443536,-83.106348
"13988 cherrylawn, Detroit MI",42.389968,-83.15376
"8501 grand river, Detroit MI",42.361523,-83.1216649
"9035 minock, Detroit MI",42.35992,-83.232567
"5933 nevada, Detroit MI",42.426545,-83.042697
"7811 memorial, Detroit MI",42.349835,-83.2108839
"2763 springwells, Detroit MI",42.3163497,-83.1300649
"18060 dean, Detroit MI 48234",42.426937,-83.061277
"9512 woodward ave, Detroit MI",42.385804,-83.083056
"15035 forrer, Detroit MI",42.399817,-83.201871
"3490 commor, Detroit MI",42.4061763,-83.0574679
"5639 hillcrest, Detroit MI",42.418101,-82.916749
"8629 auburn, Detroit MI",42.3562255,-83.2337343
"19715 meyers rd, Detroit MI",42.436855,-83.1711641
"17164 warren, Detroit MI",42.3417302,-83.2622709
"8088 fielding, Detroit MI",42.3516132,-83.2403465
"2216 puritan, Detroit MI",42.410441,-83.1220897
"8941 wyoming, Detroit MI",42.3609683,-83.158241
"15715 schaefer, Detroit MI 48227",42.4062985,-83.1796152
"13803 fairmount dr, Detroit MI 48205",42.444337,-82.982739
"7236 stahelin, Detroit MI",42.343914,-83.22393
"15883 ardmore, Detroit MI",42.408592,-83.184973
"3720 mcnichols, Detroit MI",42.417456,-83.136504
"12532 racine, Detroit MI",42.420705,-82.993005
"4224 23rd st, Detroit MI",42.340414,-83.095733
"19236 charest, Detroit MI",42.434913,-83.070926
"8357 roselawn, Detroit MI",42.3565052,-83.1500731
"18949 wyoming, Detroit MI",42.43029,-83.1612472
"6459 warwick, Detroit MI 48228",42.338235,-83.2269111
"19460 bentler, Detroit MI",42.433799,-83.253196
"15845 stoepel, Detroit MI",42.4082494,-83.141753
"8890 livernois, Detroit MI",42.3594192,-83.137996
"9521 dexter, Detroit MI 48206",42.372304,-83.119381
"3142 lafayette, Detroit MI",42.3437105,-83.0190769
"3788 taylor, Detroit MI",42.3683767,-83.118327
"1457 sheridan, Detroit MI",42.353736,-83.003168
"5803 marlborough, Detroit MI",42.4020511,-82.9618429
"3935 15th st, Detroit MI",42.3422327,-83.0842858
"1561 25th st, Detroit MI",42.321837,-83.087159
"11326 grandville, Detroit MI 48228",42.370055,-83.2296719
"20421 marx, Detroit MI",42.445271,-83.084787
"2703 tyler, Detroit MI",42.390676,-83.122617
"9607 whitcomb, Detroit MI 48227",42.3669958,-83.1954306
"8505 faust, Detroit MI",42.3556203,-83.2215032
"10334 second, Detroit MI",42.3889039,-83.0892964
"4456 30th st, Detroit MI",42.337616,-83.110667
"13422 coyle, Detroit MI",42.386933,-83.193305
"15242 saratoga, Detroit MI",42.432915,-82.964326
"15560 puritan, Detroit MI",42.4072836,-83.2771498
"1224 forest, Detroit MI",42.3508155,-83.074633
"4738 tillman, Detroit MI",42.343783,-83.096406
"6110 field, Detroit MI",42.3830529,-83.023387
"12020 dexter, Detroit MI",42.381493,-83.124768
"6084 warwick, Detroit MI",42.333598,-83.226054
"8351 lane, Detroit MI",42.305957,-83.127625
"580 melbourne, Detroit MI",42.37888,-83.069931
"18701 cherrylawn, Detroit MI",42.429277,-83.155658
"3635 hancock, Detroit MI",42.369029,-83.0288999
"558 harmon, Detroit MI",42.3929798,-83.0796563
"7081 navy, Detroit MI",42.3122108,-83.1187401
"3922 fenkell, Detroit MI",42.4029039,-83.1373615
"18281 lancashire, Detroit MI 48223",42.4023001,-83.2202307
"18919 heyden, Detroit MI",42.3772491,-83.2389428
"19300 glastonbury, Detroit MI",42.4318668,-83.2227887
"17582 greeley, Detroit MI",42.423088,-83.086899
"18804 albany st, Detroit MI",42.431792,-83.044479
"605 calvert, Detroit MI",42.38799,-83.089176
"13425 justine, Detroit MI",42.415507,-83.0561649
"16258 eastburn, Detroit MI",42.4454149,-82.9523059
"7751 canfield, Detroit MI",42.3715363,-83.0111134
"1032 marston, Detroit MI",42.378606,-83.065468
"17857 anglin, Detroit MI",42.424222,-83.0746209
"4350 tyler, Detroit MI",42.3859179,-83.137126
"20091 biltmore, Detroit MI",42.440496,-83.212684
"18076 whitcomb, Detroit MI",42.422621,-83.196588
"12720 seven mile, Detroit MI",42.4344402,-82.9943465
"20515 bentler, Detroit MI",42.4420603,-83.2540619
"2270 vernor, Detroit MI",42.3302751,-83.0773477
"2543 wabash, Detroit MI",42.333255,-83.07633
"9227 heyden, Detroit MI",42.361723,-83.238676
"15288 eastwood, Detroit MI",42.4338981,-82.9634973
"14400 seven mile, Detroit MI",42.4348861,-82.9749206
"9600 whittier, Detroit MI",42.4145626,-82.9466372
"4642 bewick, Detroit MI",42.382155,-82.993362
"14390 mansfield, Detroit MI 48227",42.392955,-83.204424
"14149 mcnichols, Detroit MI",42.4162702,-83.1850091
"11731 hamilton rd, Detroit MI",42.4222503,-83.1199322
"20499 ohio, Detroit MI 48221",42.4446307,-83.15729
"19329 archdale, Detroit MI",42.432556,-83.217517
"15907 monica, Detroit MI 48221",42.4090636,-83.1439275
"18324 wyoming, Detroit MI 48226",42.426124,-83.16036
"11827 kennebec, Detroit MI",42.420435,-83.000489
"16511 appoline, Detroit MI",42.4121569,-83.1711131
"3752 brown pl, Detroit MI",42.35123,-83.1077411
"11356 st marys, Detroit MI",42.370955,-83.204252
"13338 lauder, Detroit MI",42.386047,-83.19004
"3090 cadillac square, Detroit MI",42.37136,-82.988647
"5974 lakewood, Detroit MI",42.402705,-82.964573
"1610 mckinstry, Detroit MI",42.318867,-83.095967
"1457 garland, Detroit MI",42.363702,-82.979873
"287 edsel, Detroit MI",42.366019,-83.065687
"19155 westphalia, Detroit MI",42.435624,-82.992669
"4275 cadieux, Detroit MI 48224",42.400932,-82.926746
"16921 livernois, Detroit MI",42.416627,-83.1410566
"17365 pennington, Detroit MI",42.419883,-83.147903
"4797 fischer, Detroit MI",42.3777495,-83.0053915
"17500 mcnichols, Detroit MI",42.415895,-83.2146525
"6014 faust, Detroit MI",42.332656,-83.219963
"3464 buckingham, Detroit MI 48224",42.390492,-82.936532
"20038 santa rosa, Detroit MI",42.4407914,-83.1437033
"14633 plymouth, Detroit MI",42.3728158,-83.1884309
"14263 lauder, Detroit MI",42.3918399,-83.1906917
"17660 stout, Detroit MI",42.421437,-83.24223
